horizon_name,trading_day_ahead,forecast_date,expected_price,lower_price,upper_price,expected_return_pct,std_log_return
d0069,69,2021-04-29,50.03283,49.469597,50.602474,3.1817436,0.005776094
d0070,70,2021-04-30,50.046604,49.501015,50.598206,3.2101512,0.005592586
d0071,71,2021-05-03,49.907173,49.021355,50.809006,2.9226065,0.009137158
d0072,72,2021-05-04,50.444733,49.129642,51.795013,4.031205,0.01347736
d0073,73,2021-05-05,49.92222,49.239613,50.614285,2.9536366,0.0070243725
d0074,74,2021-05-06,49.954647,48.95466,50.975067,3.020513,0.010316865
d0075,75,2021-05-07,49.718857,47.706482,51.816116,2.5342464,0.021080112
d0076,76,2021-05-10,50.14092,49.434727,50.857197,3.404653,0.0072368747
d0077,77,2021-05-11,50.07071,49.58515,50.561024,3.2598615,0.0049718376
d0078,78,2021-05-12,50.27823,49.2618,51.315628,3.6878228,0.01042001
d0079,79,2021-05-13,50.25326,49.62769,50.886723,3.6363363,0.006391105
d0080,80,2021-05-14,50.295116,48.975784,51.649986,3.7226558,0.013562231
d0081,81,2021-05-17,50.27757,49.1175,51.465034,3.6864638,0.011910048
d0082,82,2021-05-18,50.336056,49.284492,51.410057,3.8070798,0.010771527
d0083,83,2021-05-19,50.080704,49.591187,50.575058,3.2804728,0.005011614
d0084,84,2021-05-20,50.093056,49.32197,50.876186,3.3059478,0.007914612
d0085,85,2021-05-21,50.42308,49.84643,51.00641,3.9865494,0.0058684535
d0086,86,2021-05-24,50.43285,49.852074,51.020393,4.0066957,0.0059095393
d0087,87,2021-05-25,50.497456,49.7995,51.2052,4.139936,0.0071010184
d0088,88,2021-05-26,50.517204,49.679234,51.369293,4.180658,0.008534083
d0089,89,2021-05-27,50.39237,49.276276,51.533737,3.9232135,0.011427011
d0090,90,2021-05-28,50.27862,49.251396,51.327274,3.6886334,0.010531767
d0091,91,2021-05-31,50.55429,49.852196,51.266273,4.2571425,0.007135367
d0092,92,2021-06-01,50.606197,49.820442,51.404354,4.3641925,0.007984067
d0093,93,2021-06-02,50.59842,49.797276,51.412434,4.348147,0.008142815
d0094,94,2021-06-03,50.651592,49.833225,51.483402,4.4578075,0.008310606
d0095,95,2021-06-04,50.784542,50.100033,51.4784,4.731989,0.006923651
d0096,96,2021-06-07,50.095398,48.937824,51.28035,3.3107758,0.011927848
d0097,97,2021-06-08,50.945282,50.311695,51.58685,5.063474,0.006385029
d0098,98,2021-06-09,50.712547,49.836895,51.60359,4.5835137,0.008886646
d0099,99,2021-06-10,50.77637,50.146687,51.413956,4.7151327,0.006366603
d0100,100,2021-06-11,50.62243,49.94297,51.31112,4.3976665,0.0068942956
d0101,101,2021-06-14,50.89518,50.152824,51.648518,4.9601555,0.007496606
d0102,102,2021-06-15,50.761772,49.90595,51.632263,4.6850324,0.00867516
d0103,103,2021-06-16,50.459515,49.417267,51.523746,4.061687,0.010648688
d0104,104,2021-06-17,50.841324,50.043667,51.651688,4.849088,0.008068101
d0105,105,2021-06-18,50.77006,49.849514,51.707615,4.702127,0.009335781
d0106,106,2021-06-21,50.80129,50.01969,51.5951,4.766524,0.007910709
d0107,107,2021-06-22,50.61242,49.64004,51.603855,4.3770194,0.009897584
d0108,108,2021-06-23,50.80877,50.15317,51.47294,4.7819495,0.006626109
d0109,109,2021-06-24,50.535683,49.680897,51.405163,4.218769,0.00870361
d0110,110,2021-06-25,50.82261,50.18828,51.46495,4.810488,0.0064080264
d0111,111,2021-06-28,50.87245,50.19233,51.56179,4.9132824,0.0068670237
d0112,112,2021-06-29,50.99426,49.425697,52.612614,5.16448,0.015940178
d0113,113,2021-06-30,50.93495,50.291332,51.5868,5.0421715,0.0064880755
d0114,114,2021-07-01,50.95313,50.209404,51.70788,5.079663,0.0075020036
d0115,115,2021-07-02,51.127396,50.31007,51.95799,5.439043,0.008222003
d0116,116,2021-07-05,50.876095,49.58186,52.204098,4.9207926,0.013146906
d0117,117,2021-07-06,51.162254,50.574158,51.75719,5.510938,0.0058986214
d0118,118,2021-07-07,51.089684,50.526146,51.659515,5.361271,0.0056590755
d0119,119,2021-07-08,51.186626,50.159653,52.234623,5.561197,0.010340426
d0120,120,2021-07-09,51.291016,50.549637,52.043266,5.776477,0.007428466
d0121,121,2021-07-12,51.249577,50.522358,51.987255,5.6910157,0.0072914846
d0122,122,2021-07-13,51.464,50.56829,52.37558,6.1332226,0.008958129
d0123,123,2021-07-14,51.384445,50.52691,52.256542,5.969155,0.008586493
d0124,124,2021-07-15,51.456806,50.494446,52.437508,6.118381,0.009632347
d0125,125,2021-07-16,51.449245,50.790302,52.116726,6.1027884,0.006576644
d0126,126,2021-07-19,51.465458,50.606285,52.339226,6.1362267,0.008589356
d0127,127,2021-07-20,51.548756,50.74594,52.36427,6.3080072,0.008008348
d0128,128,2021-07-21,51.59169,50.77134,52.425293,6.396556,0.008177847
d0129,129,2021-07-22,51.562534,50.792515,52.34423,6.3364267,0.0076767565
d0130,130,2021-07-23,51.826744,50.752335,52.92389,6.8812966,0.010688061
d0131,131,2021-07-26,51.485706,50.5173,52.472675,6.1779857,0.009687949
d0132,132,2021-07-27,51.796906,51.10222,52.501026,6.819761,0.0068889894
d0133,133,2021-07-28,51.826244,51.103218,52.5595,6.8802714,0.007167954
d0134,134,2021-07-29,51.78597,51.05165,52.53083,6.7972064,0.0072863144
d0135,135,2021-07-30,51.87357,50.79494,52.975117,6.977868,0.010720804
d0136,136,2021-08-02,51.90179,51.145706,52.669052,7.036066,0.007487102
d0137,137,2021-08-03,51.90047,51.17963,52.631462,7.033348,0.0071358406
d0138,138,2021-08-04,51.996487,50.983593,53.0295,7.2313547,0.010036873
d0139,139,2021-08-05,52.010345,50.9808,53.06069,7.259941,0.010200804
d0140,140,2021-08-06,51.75506,51.059906,52.459686,6.733465,0.00689932
d0141,141,2021-08-09,52.10395,51.137638,53.088512,7.4529767,0.009550956
d0142,142,2021-08-10,52.099125,51.363438,52.845345,7.4430227,0.0072558853
d0143,143,2021-08-11,52.26934,51.386913,53.16692,7.7940583,0.008686945
d0144,144,2021-08-12,52.057163,50.875515,53.26625,7.3564887,0.011714582
d0145,145,2021-08-13,52.13676,51.131737,53.16155,7.52064,0.009931166
d0146,146,2021-08-16,51.67955,50.826595,52.546814,6.577742,0.008490994
d0147,147,2021-08-17,52.072765,51.3501,52.8056,7.3886633,0.007130209
d0148,148,2021-08-18,51.961308,51.201683,52.7322,7.158804,0.0075137294
d0149,149,2021-08-19,51.880733,51.256783,52.512283,6.992638,0.0061732535
d0150,150,2021-08-20,51.918583,50.783108,53.079437,7.0706964,0.011282057
d0151,151,2021-08-23,52.38653,51.674416,53.108467,8.035744,0.0069830376
d0152,152,2021-08-24,52.227177,51.231888,53.241795,7.707107,0.009816705
d0153,153,2021-08-25,52.30806,51.503674,53.125004,7.8739047,0.007906785
d0154,154,2021-08-26,51.60662,50.821358,52.40402,6.4273477,0.007823147
d0155,155,2021-08-27,52.324352,51.598515,53.060402,7.90751,0.007127064
d0156,156,2021-08-30,52.452686,51.533096,53.388687,8.172167,0.009024141
d0157,157,2021-08-31,52.450726,51.661125,53.2524,8.168125,0.007739101
d0158,158,2021-09-01,52.290836,51.504932,53.088737,7.8383923,0.007726334
d0159,159,2021-09-02,52.392296,51.740326,53.052483,8.047628,0.0063888133
d0160,160,2021-09-03,52.551075,51.73971,53.375153,8.3750725,0.007938718
d0161,161,2021-09-06,52.56956,51.64718,53.508423,8.413196,0.009031533
d0162,162,2021-09-07,52.33575,51.62942,53.051754,7.931018,0.0069326987
d0163,163,2021-09-08,52.446594,51.55788,53.35062,8.159601,0.008719515
